recnumb,subj,day,scc,tri,Posevent,NegEvent,pa,na,posC,negC,paC,naC,anx,anxC
1206,105,5,6.25,7,0.642857134,0.083333336,3,1.399999976,-0.335714275,-0.191666662,-0.560000014,0.29777776,37,-6.378076127
1207,105,6,7,7,0.714285731,0.083333336,4.300000191,1,-0.264285678,-0.191666662,0.740000176,-0.102222216,37,-6.378076127
1208,105,7,6.25,5.333333492,1.357142806,0.083333336,3.200000048,1,0.378571397,-0.191666662,-0.359999967,-0.102222216,37,-6.378076127
1209,105,8,7,7,1.071428537,0.25,3.299999952,1,0.092857128,-0.024999998,-0.260000062,-0.102222216,37,-6.378076127
1210,105,9,7,6.333333492,1.071428537,0.083333336,2.900000095,1,0.092857128,-0.191666662,-0.659999919,-0.102222216,37,-6.378076127
1211,105,10,7,7,0.785714269,0.166666672,3.299999952,1,-0.19285714,-0.108333326,-0.260000062,-0.102222216,37,-6.378076127
1212,106,1,3,4,1.285714269,0.583333313,3.900000095,1.299999952,0.481398803,0.291666644,0.262500092,-0.98125004,47,3.621923873
1213,106,2,3.75,5.333333492,1,0.916666687,5.699999809,1.5,0.195684534,0.625000017,2.062499806,-0.781249993,47,3.621923873
1214,106,3,2.5,2,0.369047642,1.333333373,3.400000095,3.599999905,-0.435267824,1.041666703,-0.237499908,1.318749912,47,3.621923873
1215,106,4,2.75,6,0.5,0,4.800000191,1.600000024,-0.304315466,-0.29166667,1.162500188,-0.681249969,47,3.621923873
1216,106,5,3.5,2.333333254,1.071428537,0.583333313,3.599999905,3.700000048,0.267113072,0.291666644,-0.037500098,1.418750055,47,3.621923873
1217,106,6,3.5,3.666666746,0.214285716,0.916666687,3.900000095,3.900000095,-0.590029749,0.625000017,0.262500092,1.618750103,47,3.621923873
1218,106,7,4,3.333333254,1.285714269,0,3.900000095,3.299999952,0.481398803,-0.29166667,0.262500092,1.01874996,47,3.621923873
1219,106,8,3.5,4.333333492,0.785714269,0.166666672,3.5,2,-0.018601197,-0.124999998,-0.137500003,-0.281249993,47,3.621923873
1220,106,9,4.25,6,1.071428537,0,3.099999905,1,0.267113072,-0.29166667,-0.537500098,-1.281249993,47,3.621923873
1221,106,10,3,3.666666746,0.642857134,0,3.799999952,2.799999952,-0.161458331,-0.29166667,0.162499949,0.51874996,47,3.621923873
1222,106,11,3.25,3.333333254,0.785714269,0,3.099999905,2.900000095,-0.018601197,-0.29166667,-0.537500098,0.618750103,47,3.621923873
1223,106,12,4.5,5.666666508,0.785714269,0,3.299999952,1,-0.018601197,-0.29166667,-0.337500051,-1.281249993,47,3.621923873
1224,106,13,3.5,5,1.071428537,0,4,2.099999905,0.267113072,-0.29166667,0.362499997,-0.181250088,47,3.621923873
1225,106,14,5.75,4.333333492,0.5,0,2.599999905,1,-0.304315466,-0.29166667,-1.037500098,-1.281249993,47,3.621923873
1226,106,15,3.5,4.666666508,0.857142866,0,2.700000048,2.799999952,0.0528274,-0.29166667,-0.937499955,0.51874996,47,3.621923873
1227,106,16,4.75,6,0.642857134,0.166666672,2.900000095,2,-0.161458331,-0.124999998,-0.737499908,-0.281249993,47,3.621923873
1228,108,1,4.5,6.666666508,0.642857134,0.166666672,5.900000095,1,0.202380945,-0.152777772,2.950000068,-0.116666675,41,-2.378076127
1229,108,2,6.25,4.333333492,0.428571433,0.416666657,2,1,-0.011904756,0.097222213,-0.950000028,-0.116666675,41,-2.378076127
1230,108,3,3.5,4,0.428571433,0.083333336,3.099999905,1.399999976,-0.011904756,-0.236111108,0.149999877,0.283333302,41,-2.378076127
1231,108,4,3.25,5.333333492,0.5,0.416666657,3.400000095,1.100000024,0.059523811,0.097222213,0.450000068,-0.016666651,41,-2.378076127
1232,108,5,3,5.666666508,0.642857134,0.5,1.700000048,1,0.202380945,0.180555556,-1.24999998,-0.116666675,41,-2.378076127
1233,108,6,5,3.666666746,0,0.333333343,1.600000024,1.200000048,-0.440476189,0.013888899,-1.350000004,0.083333373,41,-2.378076127
1234,109,1,3,2.666666746,1,0.25,4.300000191,2.5,0.214285709,-0.635416679,1.533333513,-0.477777772,49,5.621923873
1235,109,2,3,4.333333492,1.142857194,0.583333313,2.700000048,4.400000095,0.357142903,-0.302083366,-0.06666663,1.422222323,49,5.621923873
1236,109,3,3,2,0.928571403,1.333333373,2.700000048,3.900000095,0.142857112,0.447916694,-0.06666663,0.922222323,49,5.621923873
1237,109,4,3.5,2,0.785714269,0.666666687,2.099999905,2.799999952,-2.24E-08,-0.218749993,-0.666666773,-0.17777782,49,5.621923873
1238,109,5,3.25,2.666666746,0.5,0.833333313,2.599999905,3.200000048,-0.285714291,-0.052083366,-0.166666773,0.222222275,49,5.621923873
1239,109,6,3.75,5,1.214285731,0.916666687,3.700000048,1.299999952,0.42857144,0.031250007,0.93333337,-1.67777782,49,5.621923873
1240,109,7,3.5,4.666666508,0.428571433,1.833333373,2,2.099999905,-0.357142858,0.947916694,-0.766666677,-0.877777868,49,5.621923873
1241,109,8,4,2.666666746,0.285714298,0.666666687,2.599999905,2.799999952,-0.499999993,-0.218749993,-0.166666773,-0.17777782,49,5.621923873
1242,110,1,3.75,6.666666508,1.642857194,0.25,6,2.400000095,0.147959237,-0.119047624,0.796825392,-0.071428469,41,-2.378076127
1243,110,2,3.25,6.666666508,1.928571463,0.083333336,5.300000191,1.299999952,0.433673505,-0.285714288,0.096825583,-1.171428612,41,-2.378076127
1244,110,3,3,6,2.071428537,0.75,5.699999809,2.700000048,0.57653058,0.380952376,0.496825201,0.228571483,41,-2.378076127
1245,110,4,3,6,1.214285731,0.75,3.5,2.5,-0.280612226,0.380952376,-1.703174608,0.028571435,41,-2.378076127
1246,110,5,3,6.333333492,1.142857194,0.5,5.699999809,1.799999952,-0.352040763,0.130952376,0.496825201,-0.671428612,41,-2.378076127
1247,110,6,3,7,1,0.333333343,5.444444656,1.399999976,-0.494897957,-0.035714281,0.241270048,-1.071428588,41,-2.378076127
1248,110,7,2,5,1.071428537,0.333333343,3.299999952,2.299999952,-0.42346942,-0.035714281,-1.903174656,-0.171428612,41,-2.378076127
1249,110,8,2.75,7,2.714285612,0,6.300000191,1.399999976,1.219387655,-0.369047624,1.096825583,-1.071428588,41,-2.378076127
1250,110,9,3,6,1,0.5,4,2.099999905,-0.494897957,0.130952376,-1.203174608,-0.37142866,41,-2.378076127
1251,110,10,3,6,1.571428537,0.333333343,5.900000095,2.200000048,0.07653058,-0.035714281,0.696825487,-0.271428517,41,-2.378076127
1252,110,11,3,6,0.571428597,0.333333343,4.5,4,-0.92346936,-0.035714281,-0.703174608,1.528571435,41,-2.378076127
1253,110,12,3,6.666666508,0.785714269,0.166666672,6.199999809,3.299999952,-0.709183689,-0.202380953,0.996825201,0.828571388,41,-2.378076127
1254,110,13,3,6,1.642857194,0.166666672,5,2.299999952,0.147959237,-0.202380953,-0.203174608,-0.171428612,41,-2.378076127
1255,110,14,3.25,6.666666508,2.571428537,0.666666687,6,4.900000095,1.07653058,0.297619062,0.796825392,2.428571531,41,-2.378076127
1256,112,1,4.25,5.333333492,1.880952477,1.166666627,4.699999809,1.600000024,0.212454303,0.570512776,-0.284615553,-0.676923055,36.58439255,-6.79368358
1257,112,2,3.25,5.666666508,2.714285612,0.833333313,4.900000095,2,1.045787438,0.237179463,-0.084615267,-0.276923079,36.58439255,-6.79368358
1258,112,3,3.75,6,1.928571463,1.5,4.699999809,5.400000095,0.260073288,0.903846149,-0.284615553,3.123077017,36.58439255,-6.79368358
1259,112,4,3,5.666666508,1.357142806,0.666666687,4.800000191,2,-0.311355368,0.070512836,-0.184615172,-0.276923079,36.58439255,-6.79368358
1260,112,5,3,6,1.666666746,0.333333343,4.800000191,2,-0.001831428,-0.262820507,-0.184615172,-0.276923079,36.58439255,-6.79368358
1261,112,6,3,5.666666508,1.642857194,0.916666687,4.699999809,2,-0.025640981,0.320512836,-0.284615553,-0.276923079,36.58439255,-6.79368358
1262,112,7,3,6,2.214285612,0.166666672,4.800000191,2,0.545787438,-0.429487179,-0.184615172,-0.276923079,36.58439255,-6.79368358
1263,112,8,3,6,0.285714298,0.666666687,5,2,-1.382783876,0.070512836,0.015384637,-0.276923079,36.58439255,-6.79368358
1264,112,9,4,6,1.714285731,0,4.699999809,2,0.045787557,-0.596153851,-0.284615553,-0.276923079,36.58439255,-6.79368358
1265,112,10,3,5.333333492,1.428571463,0.666666687,5.199999809,2,-0.239926712,0.070512836,0.215384447,-0.276923079,36.58439255,-6.79368358
1266,112,11,3,6,2.571428537,0.166666672,4.699999809,2,0.902930363,-0.429487179,-0.284615553,-0.276923079,36.58439255,-6.79368358
1267,112,12,3,6,1.714285731,0.333333343,6,2,0.045787557,-0.262820507,1.015384637,-0.276923079,36.58439255,-6.79368358
1268,112,13,3,5,0.571428597,0.333333343,5.800000191,2.599999905,-1.097069578,-0.262820507,0.815384828,0.323076826,36.58439255,-6.79368358
1269,113,1,7,4.333333492,1,0.666666687,4.099999905,2,0.280219785,0.282051294,0.038461428,0.01538461,23,-20.37807613
1270,113,2,6.25,4.333333492,0.214285716,0.916666687,3.5,1.5,-0.505494498,0.532051294,-0.561538476,-0.48461539,23,-20.37807613
1271,113,3,6.5,6.666666508,1.357142806,0,4,1.100000024,0.637362591,-0.384615393,-0.061538476,-0.884615366,23,-20.37807613
1272,113,4,6.5,6.333333492,1,0.333333343,4.800000191,3.599999905,0.280219785,-0.051282049,0.738461715,1.615384515,23,-20.37807613
1273,113,5,7,6.333333492,0.642857134,0,4.300000191,1,-0.07692308,-0.384615393,0.238461715,-0.98461539,23,-20.37807613
1274,113,6,7,6.666666508,0.5,0,2.900000095,1,-0.219780215,-0.384615393,-1.161538381,-0.98461539,23,-20.37807613
1275,113,7,7,5.333333492,1,0.666666687,3.599999905,4.300000191,0.280219785,0.282051294,-0.461538572,2.315384801,23,-20.37807613
1276,113,8,7,6.333333492,0.428571433,0,5.599999905,1,-0.291208782,-0.384615393,1.538461428,-0.98461539,23,-20.37807613
1277,113,9,7,7,1.285714269,0,4.800000191,1,0.565934054,-0.384615393,0.738461715,-0.98461539,23,-20.37807613
1278,113,10,7,6.333333492,0.285714298,0.166666672,4.699999809,2.099999905,-0.434065916,-0.217948721,0.638461333,0.115384515,23,-20.37807613
1279,113,11,7,6,0,1.333333373,3.200000048,2.200000048,-0.719780215,0.94871798,-0.861538429,0.215384658,23,-20.37807613
1280,113,12,7,5,0.571428597,0.583333313,3.5,3.799999952,-0.148351618,0.198717921,-0.561538476,1.815384562,23,-20.37807613
1281,113,13,7,7,1.071428537,0.333333343,3.799999952,1.200000048,0.351648323,-0.051282049,-0.261538524,-0.784615342,23,-20.37807613
1282,114,1,5.5,5.333333492,2.142857075,1,5.199999809,1.799999952,-0.160714298,-0.739583369,-0.350000203,-0.637500003,39.1219902,-4.256085924
1283,114,2,4.75,6.666666508,2.142857075,0.666666687,5.800000191,1.600000024,-0.160714298,-1.072916683,0.250000179,-0.837499931,39.1219902,-4.256085924
1284,114,3,6,6.333333492,2.714285612,2.666666746,6.400000095,1.799999952,0.410714239,0.927083377,0.850000083,-0.637500003,39.1219902,-4.256085924
1285,114,4,6.25,6.333333492,2.214285612,2.166666746,5.900000095,1.799999952,-0.089285761,0.427083377,0.350000083,-0.637500003,39.1219902,-4.256085924
1286,114,5,6.25,4.666666508,2.071428537,1.833333373,5.400000095,3.299999952,-0.232142836,0.093750004,-0.149999917,0.862499997,39.1219902,-4.256085924
1287,114,6,7,6,1.428571463,0.416666657,4.599999905,1.799999952,-0.874999911,-1.322916713,-0.950000107,-0.637500003,39.1219902,-4.256085924
1288,114,7,6.25,6,3.214285612,2.666666746,5.5,4.699999809,0.910714239,0.927083377,-0.050000012,2.262499854,39.1219902,-4.256085924
1289,114,8,6,7,2.5,2.5,5.599999905,2.700000048,0.196428627,0.760416631,0.049999893,0.262500092,39.1219902,-4.256085924
1290,117,1,6.75,7,1.357142806,0.166666672,4.900000095,1.399999976,0.446428528,-0.187499993,0.456250072,-0.650000043,32,-11.37807613
1291,117,2,6.25,6,0.428571433,0.416666657,4.400000095,1.200000048,-0.482142845,0.062499992,-0.043749928,-0.849999972,32,-11.37807613
1292,117,3,6.75,6.333333492,1,0,4.300000191,1.600000024,0.089285722,-0.354166665,-0.143749833,-0.449999996,32,-11.37807613
1293,117,4,7,6,0.857142866,0,4.300000191,1.399999976,-0.053571412,-0.354166665,-0.143749833,-0.650000043,32,-11.37807613
1294,117,5,6.75,5.666666508,1.285714269,1.166666627,4.199999809,2.400000095,0.374999991,0.812499962,-0.243750215,0.350000076,32,-11.37807613
1295,117,6,6.5,6,1.071428537,0,5.099999905,1.5,0.160714259,-0.354166665,0.656249881,-0.550000019,32,-11.37807613
1296,117,7,6.5,6.666666508,1,0.166666672,4.900000095,1.600000024,0.089285722,-0.187499993,0.456250072,-0.449999996,32,-11.37807613
1297,117,8,6.75,5.333333492,0.928571403,0.833333313,4.199999809,2.400000095,0.017857125,0.479166648,-0.243750215,0.350000076,32,-11.37807613
1298,117,9,6,6,1.214285731,0,4.900000095,2,0.303571453,-0.354166665,0.456250072,-0.050000019,32,-11.37807613
1299,117,10,6,5.666666508,1.071428537,0.333333343,4.099999905,3,0.160714259,-0.020833322,-0.343750119,0.949999981,32,-11.37807613
1300,117,11,6.25,6,0.642857134,0.333333343,4.400000095,1.600000024,-0.267857144,-0.020833322,-0.043749928,-0.449999996,32,-11.37807613
1301,117,12,6.25,4.666666508,0.571428597,0.5,4.400000095,3.400000095,-0.339285681,0.145833335,-0.043749928,1.350000076,32,-11.37807613
1302,117,13,6.25,6,0.785714269,0.666666687,4.400000095,2.400000095,-0.125000009,0.312500021,-0.043749928,0.350000076,32,-11.37807613
1303,117,14,6,6,0.642857134,0.416666657,4.099999905,3.099999905,-0.267857144,0.062499992,-0.343750119,1.049999885,32,-11.37807613
1304,117,15,6,6,1,0.166666672,4.300000191,2,0.089285722,-0.187499993,-0.143749833,-0.050000019,32,-11.37807613
1305,117,16,6,6,0.714285731,0.5,4.199999809,1.799999952,-0.196428547,0.145833335,-0.243750215,-0.250000067,32,-11.37807613
1306,118,1,3.75,3.333333254,1.285714269,1.416666627,3.700000048,2.5,-0.831632674,0.48214282,-0.399999925,0.428571446,37,-6.378076127
1307,118,2,3.75,6,1.857142806,1.5,4.099999905,2.299999952,-0.260204136,0.565476193,-6.81E-08,0.228571398,37,-6.378076127
1308,118,3,3.75,4.666666508,2.5,0.5,3.900000095,2.400000095,0.382653058,-0.434523807,-0.199999877,0.328571541,37,-6.378076127
1309,118,4,5,6,1.857142806,0.5,4.300000191,1.899999976,-0.260204136,-0.434523807,0.200000218,-0.171428578,37,-6.378076127
1310,118,5,4.5,6,2.857142925,0.583333313,4.599999905,2.099999905,0.739795983,-0.351190494,0.499999932,0.02857135,37,-6.378076127
1311,118,6,4,6.666666508,3,0.25,4.5,2.099999905,0.882653058,-0.684523807,0.400000027,0.02857135,37,-6.378076127
1312,118,7,4.75,6,2.357142925,1.333333373,3.099999905,1.700000048,0.239795983,0.398809566,-1.000000068,-0.371428507,37,-6.378076127
1313,118,8,3,4,0.785714269,1.166666627,3.299999952,2.200000048,-1.331632674,0.23214282,-0.80000002,0.128571493,37,-6.378076127
1314,118,9,4,6,1.571428537,1.75,4.400000095,2,-0.545918405,0.815476193,0.300000123,-0.071428554,37,-6.378076127
1315,118,10,4.25,6,2.142857075,0.916666687,4.199999809,1.799999952,0.025510132,-0.017857121,0.099999837,-0.271428602,37,-6.378076127
1316,118,11,3.5,6,2.357142925,1.25,3.599999905,1.600000024,0.239795983,0.315476193,-0.500000068,-0.471428531,37,-6.378076127
1317,118,12,3,6,2.785714388,0.166666672,4.699999809,1.799999952,0.668367445,-0.767857135,0.599999837,-0.271428602,37,-6.378076127
1318,118,13,3.25,6,2.571428537,0.833333313,4.800000191,2.099999905,0.454081595,-0.101190494,0.700000218,0.02857135,37,-6.378076127
1319,118,14,3,6,1.714285731,0.916666687,4.199999809,2.5,-0.403061211,-0.017857121,0.099999837,0.428571446,37,-6.378076127
